date,team,elo_before
1978-05-19,Northern Ireland,1557.3535344384156
1978-05-20,Austria,1687.5605113216059
1978-05-20,Netherlands,1860.6882933913537
1978-05-20,Scotland,1740.8778837876423
1978-05-20,England,1746.8879007987555
1978-05-21,Norway,1361.386104820753
1978-05-21,Ireland,1535.3543774747275
1978-05-21,Sweden,1633.247980337318
1978-05-21,Czechoslovakia,1693.7000728546902
1978-05-23,Japan,1476.2423036206096
1978-05-23,Thailand,1407.71492282198
1978-05-24,Denmark,1477.805768227173
1978-05-24,Ireland,1533.2569924329803
1978-05-24,England,1759.529032841526
1978-05-24,Hungary,1745.3835347517354
1978-05-24,Finland,1335.2800371762442
1978-05-24,Greece,1512.6442762132083
1978-05-24,Uruguay,1556.0986702711693
1978-05-24,Spain,1757.8056588016118
1978-05-31,Bulgaria,1602.606902723349
1978-05-31,Romania,1648.0660303597638
1978-05-31,Norway,1363.4834898625002
1978-05-31,Denmark,1475.2552965201733
1978-06-01,Germany,1870.1076610731704
1978-06-01,Poland,1754.8315959311867
1978-06-02,Argentina,1740.8293035505822
1978-06-02,Hungary,1738.5555920705094
1978-06-02,France,1682.16625950024
1978-06-02,Italy,1738.2556643298974
1978-06-02,Mexico,1641.6480902337976
1978-06-02,Tunisia,1641.9824207367378
1978-06-03,Austria,1679.634757584116
1978-06-03,Spain,1754.9591457713275
1978-06-03,Brazil,1870.8221585207639
1978-06-03,Sweden,1632.1145908774333
1978-06-03,Iran,1726.4243216604928
1978-06-03,Netherlands,1868.6140471288436
1978-06-03,Peru,1604.3929895882068
1978-06-03,Scotland,1728.2367517448718
1978-06-06,Argentina,1762.2448155851691
1978-06-06,France,1656.9677675129742
1978-06-06,Germany,1860.5037815260466
1978-06-06,Mexico,1611.6769586410946
1978-06-06,Hungary,1717.1400800359224
1978-06-06,Italy,1763.454156317163
1978-06-06,Poland,1764.4354754783105
1978-06-06,Tunisia,1671.9535523294408
1978-06-07,Austria,1716.038765900167
1978-06-07,Sweden,1649.9972051084842
1978-06-07,Brazil,1852.939544289713
1978-06-07,Spain,1718.5551374552765
1978-06-07,Iran,1708.0595175978733
1978-06-07,Scotland,1687.974227024602
1978-06-07,Netherlands,1886.978851191463
1978-06-07,Peru,1644.6555143084765
1978-06-10,Argentina,1776.3299425856735
1978-06-10,Italy,1789.4785976730564
1978-06-10,France,1642.8826405124698
1978-06-10,Hungary,1691.1156386800292
1978-06-10,Germany,1872.067633861678
1978-06-10,Tunisia,1649.7556771844727
1978-06-10,Mexico,1600.1131063054634
1978-06-10,Poland,1786.6333506232786
1978-06-11,Australia,1629.801311063394
1978-06-11,Greece,1488.263006409737
1978-06-11,Austria,1740.4039806637068
1978-06-11,Brazil,1841.8818708383008
1978-06-11,Iran,1706.327143638097
1978-06-11,Peru,1662.738156422632
1978-06-11,Macau,1472.9552425031677
1978-06-11,Hong Kong,1455.8984943486275
1978-06-11,Netherlands,1868.8962090773075
1978-06-11,Scotland,1689.7066009843784
1978-06-11,Spain,1729.6128109066888
1978-06-11,Sweden,1625.6319903449444
1978-06-13,Indonesia,1412.9900454101892
1978-06-13,Malaysia,1550.240237869944
1978-06-14,Australia,1613.7881692513317
1978-06-14,Greece,1504.2761482217993
1978-06-14,Brazil,1863.3605142409956
1978-06-14,Peru,1696.482308384237
1978-06-14,Argentina,1738.9829956499018
1978-06-14,Poland,1801.9153916789087
1978-06-14,Germany,1855.1234000429463
1978-06-14,Italy,1826.825544608828
1978-06-14,Austria,1718.925337261012
1978-06-14,Netherlands,1824.6638329005582
1978-06-15,Indonesia,1424.0581028312663
1978-06-15,Thailand,1402.2177974617557
1978-06-16,Malaysia,1539.1721804488668
1978-06-16,Singapore,1314.8769980037548
1978-06-17,Singapore,1320.5638228772027
1978-06-17,Thailand,1395.5876227905112
1978-06-18,Argentina,1765.7944103679617
1978-06-18,Brazil,1879.9656607507661
1978-06-18,Austria,1697.7837112919487
1978-06-18,Italy,1829.2635891269067
1978-06-18,Germany,1852.6853555248676
1978-06-18,Netherlands,1845.8054588696214
1978-06-18,Malawi,1497.2124008965748
1978-06-18,Zambia,1593.1159765713044
1978-06-18,Peru,1679.8771618744665
1978-06-18,Poland,1775.1039769608487
1978-06-21,Argentina,1767.0173763588712
1978-06-21,Peru,1657.899811246996
1978-06-21,Brazil,1878.7426947598567
1978-06-21,Poland,1797.0813275883193
1978-06-21,Austria,1678.6239955459382
1978-06-21,Germany,1852.0913751288742
1978-06-21,Malaysia,1533.485355575419
1978-06-21,Thailand,1403.4612122625647
1978-06-21,Italy,1848.423304872917
1978-06-21,Netherlands,1846.3994392656148
1978-06-21,Indonesia,1430.6882775025108
1978-06-21,Singapore,1312.6902334051492
1978-06-23,Indonesia,1425.1253472921258
1978-06-23,South Korea,1714.9556198392386
1978-06-23,Malaysia,1529.9084111733077
1978-06-23,Thailand,1407.0381566646759
1978-06-24,Brazil,1901.8185245320165
1978-06-24,Italy,1818.2485522453453
1978-06-25,Argentina,1780.8656107954573
1978-06-25,Netherlands,1876.5741918931865
1978-06-25,Barbados,1414.4778407878955
1978-06-25,Curaçao,1436.1873543002716
1978-06-25,Zambia,1603.233875677936
1978-06-25,Malawi,1487.094501789943
1978-06-28,Iceland,1367.3535758964351
1978-06-28,Denmark,1484.9166062828585
1978-06-28,Sweden,1604.3516212158736
1978-06-28,Finland,1359.6613069797154
1978-07-02,Algeria,1519.3304876848058
1978-07-02,Iraq,1628.3230873358066
1978-07-02,Guadeloupe,1468.161604678253
1978-07-02,Jamaica,1351.949264115245
1978-07-04,Algeria,1519.5892577262427
1978-07-04,Iraq,1628.0643172943696
1978-07-06,Malawi,1492.6203804915458
1978-07-06,Sierra Leone,1425.3835560506475
1978-07-09,Guyana,1365.5826077814377
1978-07-09,Suriname,1553.128492694799
1978-07-09,Malawi,1498.1471690121252
1978-07-09,Sierra Leone,1419.856767530068
1978-07-12,Malaysia,1526.5123341534043
1978-07-12,South Korea,1719.9776322793414
1978-07-13,Indonesia,1420.103334852023
1978-07-13,Syria,1491.0634260481004
1978-07-13,Iraq,1627.820433842094
1978-07-13,Japan,1481.739428980834
1978-07-13,Algeria,1519.8331411785182
1978-07-13,Egypt,1668.9261809186537
1978-07-14,Malaysia,1519.1394123841828
1978-07-14,Singapore,1318.2531636155343
1978-07-14,South Korea,1727.3505540485628
1978-07-14,Thailand,1410.4342336845793
1978-07-14,Libya,1455.300181504789
1978-07-14,Malawi,1503.4231244565738
1978-07-14,Nigeria,1645.2972128831582
1978-07-14,Mali,1597.774981063643
1978-07-14,Ghana,1625.3841495917118
1978-07-14,Cameroon,1517.9134102300768
1978-07-15,Indonesia,1432.1177977412494
1978-07-15,Japan,1485.7125651510432
1978-07-15,Iraq,1623.8472976718847
1978-07-15,Syria,1479.048963158874
1978-07-16,Malaysia,1522.1459477105527
1978-07-16,Thailand,1407.6559001934163
1978-07-16,South Korea,1730.1288875397258
1978-07-16,Singapore,1315.2466282891644
1978-07-16,Malaysia,1526.6531313590795
1978-07-16,Indonesia,1443.6482589605253
1978-07-17,Indonesia,1438.4770369599019
1978-07-17,Iraq,1629.9052974105175
1978-07-17,Japan,1474.1821039317674
1978-07-17,Syria,1472.990963420241
1978-07-17,Nigeria,1653.937879693904
1978-07-17,Cameroon,1510.911645171304
1978-07-17,Ghana,1632.3859146504847
1978-07-17,Mali,1589.1343142528972
1978-07-18,Singapore,1313.5651730105171
1978-07-18,Thailand,1403.1487165448896
1978-07-18,Malaysia,1531.8243533597029
1978-07-18,Iraq,1634.8927927606478
1978-07-18,Egypt,1667.5224992126143
1978-07-18,Malawi,1492.046824895215
1978-07-18,Algeria,1521.2368228845576
1978-07-18,Libya,1466.6764810661477
1978-07-19,Japan,1484.1478202862693
1978-07-19,South Korea,1731.810342818373
1978-07-20,Iraq,1644.8044782714776
1978-07-20,Singapore,1306.0879343264544
1978-07-20,Syria,1463.0252470657392
1978-07-20,Thailand,1410.6259552289523
1978-07-21,Nigeria,1650.0390451108049
1978-07-21,Ghana,1631.1474246675787
1978-07-21,Cameroon,1514.810479754403
1978-07-21,Mali,1590.3728042358032
1978-07-21,Malaysia,1521.912667848873
1978-07-21,Japan,1480.2723043932845
1978-07-22,Egypt,1672.8616297677422
1978-07-22,Libya,1460.8531323051618
1978-07-22,Indonesia,1433.4895416097715
1978-07-22,Thailand,1422.1227962787962
1978-07-22,Algeria,1527.0601716455435
1978-07-22,Malawi,1486.707694340087
1978-07-22,Iraq,1647.2959616436572
1978-07-22,South Korea,1735.685858711358
1978-07-23,Japan,1474.1372613210767
1978-07-23,Singapore,1303.5964509542748
1978-07-23,Malaysia,1528.0477109210808
1978-07-23,Syria,1451.5284060158954
1978-07-24,Iraq,1639.7865257948797
1978-07-24,Thailand,1432.4498408330899
1978-07-25,Indonesia,1423.1624970554778
1978-07-25,South Korea,1743.1952945601354
1978-07-25,Singapore,1318.1454058865704
1978-07-25,Syria,1446.2127552319703
1978-07-25,Algeria,1533.2267909256361
1978-07-25,Ghana,1631.6906339707673
1978-07-25,Nigeria,1649.4958358076162
1978-07-25,Malawi,1480.5410750599945
1978-07-26,Japan,1459.5883063887811
1978-07-26,Thailand,1427.7972623424928
1978-07-27,Indonesia,1420.4268051579259
1978-07-27,Singapore,1331.6731366221159
1978-07-27,South Korea,1745.9309864576874
1978-07-27,Syria,1432.6850244964248
1978-07-28,Ghana,1621.7348478339663
1978-07-28,Malawi,1475.0537511168816
1978-07-28,Algeria,1543.182577062437
1978-07-28,Nigeria,1654.983159750729
1978-07-29,Curaçao,1440.6193547257158
1978-07-29,Barbados,1410.0458403624514
1978-07-29,Iraq,1644.4391042854768
1978-07-29,South Korea,1748.7602534360713
1978-07-30,Grenada,1574.0077728213512
1978-07-30,Trinidad & Tobago,1556.8246901299344
1978-07-30,Jamaica,1343.003938903767
1978-07-30,Guadeloupe,1477.106929889731
1978-07-30,Suriname,1568.1929634373382
1978-07-30,Guyana,1350.5181370388984
1978-08-07,Vanuatu,1430.937218998165
1978-08-07,Tahiti,1545.9868798947443
1978-08-09,Finland,1357.2438639522684
1978-08-09,Norway,1353.822180099815
1978-08-13,New Caledonia,1559.9999327786509
1978-08-13,Tahiti,1555.5539865479657
1978-08-16,Denmark,1484.4115317741073
1978-08-16,Sweden,1606.7690642433206
1978-08-16,São Tomé and Príncipe,1479.355239820843
1978-08-16,Angola,1491.8594944212443
1978-08-20,New Caledonia,1567.081137503071
1978-08-20,Tahiti,1548.4727818235456
1978-08-20,Puerto Rico,1325.444449525074
1978-08-20,Haiti,1546.310918333283
1978-08-20,Trinidad & Tobago,1560.0751596725675
1978-08-20,French Guiana,1410.268022865815
1978-08-26,Haiti,1539.6210072128613
1978-08-26,Puerto Rico,1332.134360645496
1978-08-30,Finland,1354.3520609021239
1978-08-30,Poland,1774.0054978161595
1978-08-30,German DR,1730.855698621177
1978-08-30,Bulgaria,1601.0498593955876
1978-08-30,Norway,1356.7139831499594
1978-08-30,Austria,1722.4704997041367
1978-09-01,France,1677.0208617164599
1978-09-01,Sweden,1596.1264494964237
1978-09-02,French Guiana,1442.5938467668582
1978-09-02,Trinidad & Tobago,1527.7493357715243
1978-09-03,China,1613.5047753268652
1978-09-03,Congo,1522.9988525766498
1978-09-03,Iceland,1367.8586504051864
1978-09-03,USA,1440.3151230668445
1978-09-06,Iran,1672.582991676492
1978-09-06,Russia,1722.4493372608986
1978-09-06,German DR,1725.0625267075081
1978-09-06,Czechoslovakia,1694.833462314575
1978-09-06,Eswatini,1475.7389574949832
1978-09-06,Zambia,1597.7079969763333
1978-09-06,Switzerland,1451.0695465584472
1978-09-06,USA,1441.1062328853184
1978-09-06,Iceland,1367.0675405867125
1978-09-06,Poland,1776.7463507714126
1978-09-07,Eswatini,1466.370435894639
1978-09-07,Zambia,1607.0765185766775
1978-09-09,Bahrain,1427.652818200692
1978-09-09,Malaysia,1533.363361705006
1978-09-09,French Guiana,1421.7398476204653
1978-09-09,Martinique,1550.7541649291068
1978-09-10,Indonesia,1417.926422842144
1978-09-10,Thailand,1418.7097369654305
1978-09-10,Lebanon,1453.4873390300381
1978-09-10,Mexico,1584.8310652498333
1978-09-11,South Korea,1755.844744442341
1978-09-11,Malaysia,1540.4113047593962
1978-09-13,South Korea,1748.6435626278776
1978-09-13,Bahrain,1420.6048751463018
1978-09-16,Haiti,1545.4425241711792
1978-09-16,Martinique,1539.921001648674
1978-09-17,Seychelles,1434.692379554286
1978-09-17,Réunion,1407.744976993934
1978-09-20,Austria,1729.5913153722856
1978-09-20,Scotland,1733.9389771611277
1978-09-20,Finland,1351.6112079468708
1978-09-20,Hungary,1656.9774174760391
1978-09-20,Denmark,1495.0541465210042
1978-09-20,England,1766.356975522752
1978-09-20,Ireland,1535.80746413998
1978-09-20,Northern Ireland,1551.1550815126911
1978-09-20,Belgium,1640.8082391422129
1978-09-20,Norway,1349.5931674818105
1978-09-20,Libya,1456.2958779013488
1978-09-20,Yemen DPR,1455.2950233744382
1978-09-20,Russia,1733.8823677012342
1978-09-20,Greece,1519.6681275486349
1978-09-20,Netherlands,1846.94472394475
1978-09-20,Iceland,1361.3085140736364
1978-09-20,Portugal,1665.8543872698772
1978-09-20,USA,1434.1696194341273
1978-09-20,Italy,1795.3285463269942
1978-09-20,Bulgaria,1606.8430313092565
1978-09-23,Italy,1798.52202514359
1978-09-23,Turkey,1509.2996785280595
1978-09-23,Réunion,1401.244452603365
1978-09-23,Mauritius,1443.3396251232625
1978-09-30,Botswana,1429.8962220563571
1978-09-30,Mozambique,1486.0506529581348
1978-09-30,Curaçao,1458.863930520779
1978-09-30,Suriname,1573.728771614507
1978-10-01,Martinique,1545.8151812562348
1978-10-01,Haiti,1539.5483445636185
1978-10-01,Singapore,1334.1735189378978
1978-10-01,New Zealand,1523.3398425635773
1978-10-01,Botswana,1418.6409020849076
1978-10-01,Mozambique,1497.3059729295844
1978-10-04,German DR,1731.480439922695
1978-10-04,Iceland,1359.980194656145
1978-10-04,Sweden,1605.6905721737046
1978-10-04,Czechoslovakia,1688.415549099388
1978-10-04,Yugoslavia,1637.4054323640235
1978-10-04,Spain,1750.8931800357595
1978-10-05,Turkey,1507.376313473726
1978-10-05,Russia,1739.513877607118
1978-10-07,Luxembourg,1168.3272462409411
1978-10-07,France,1667.456739039179
1978-10-11,Denmark,1484.186809928311
1978-10-11,Bulgaria,1603.6495524926606
1978-10-11,Greece,1514.036617642751
1978-10-11,Finland,1382.224810893136
1978-10-11,Czechoslovakia,1709.4091606878549
1978-10-11,Germany,1808.2448709706757
1978-10-11,Hungary,1626.363814529774
1978-10-11,Russia,1745.884002687861
1978-10-11,Switzerland,1458.0061600096383
1978-10-11,Netherlands,1848.2730433622414
1978-10-11,Portugal,1668.4355078480658
1978-10-11,Belgium,1624.615271081879
1978-10-11,Romania,1649.6230736875252
1978-10-11,Poland,1782.5053772844888
1978-10-13,Suriname,1587.3474392839805
1978-10-13,Curaçao,1445.2452628513054
1978-10-15,Tanzania,1429.1336666900372
1978-10-15,Kenya,1491.082326833426
1978-10-20,Kenya,1482.173174433612
1978-10-20,Tanzania,1438.042819089851
1978-10-22,Haiti,1545.4816767567627
1978-10-22,Suriname,1595.300453322079
1978-10-22,Malawi,1469.0414227994524
1978-10-22,Algeria,1553.5220945880844
1978-10-23,Trinidad & Tobago,1548.6033349179172
1978-10-23,Antigua and Barbuda,1432.6300948914275
1978-10-24,Malawi,1468.595037470947
1978-10-24,Algeria,1553.9684799165898
1978-10-25,Romania,1660.5666867442558
1978-10-25,Yugoslavia,1618.1814597316718
1978-10-25,Ireland,1531.0286732872783
1978-10-25,England,1777.2243121154452
1978-10-25,Northern Ireland,1555.933872365393
1978-10-25,Denmark,1485.3060049999117
1978-10-25,Trinidad & Tobago,1553.0807786975804
1978-10-25,Suriname,1603.876300831553
1978-10-25,Wales,1602.6097728665372
1978-10-25,Malta,1316.1974110553786
1978-10-25,Scotland,1719.3101459488882
1978-10-25,Norway,1365.7861355421444
1978-10-26,Antigua and Barbuda,1428.1526511117643
1978-10-26,Haiti,1536.9058292472887
1978-10-28,Antigua and Barbuda,1421.1844421871872
1978-10-28,Suriname,1615.2831266459764
1978-10-28,Zambia,1615.9102349161656
1978-10-28,Algeria,1544.3892175564179
1978-10-28,Greece,1522.373811275077
1978-10-28,Hungary,1647.4863060497075
1978-10-29,Trinidad & Tobago,1541.673952883157
1978-10-29,Haiti,1543.8740381718658
1978-11-01,Malawi,1478.174299831119
1978-11-01,Kenya,1478.2474248580593
1978-11-03,Malawi,1485.3749394945326
1978-11-03,Somalia,1412.3147894901977
1978-11-05,Malawi,1490.7686671970657
1978-11-05,Uganda,1611.8072255738061
1978-11-07,Uganda,1621.202426226466
1978-11-07,Zambia,1601.3389341322138
1978-11-08,Czechoslovakia,1699.3756498614614
1978-11-08,Italy,1800.4453901979236
1978-11-08,France,1671.1097020981326
1978-11-08,Spain,1770.1171526681112
1978-11-09,Kenya,1471.0467851946457
1978-11-09,Uganda,1610.6313310594437
1978-11-09,Somalia,1406.9210617876645
1978-11-09,Zambia,1611.9100292992362
1978-11-11,Burkina Faso,1416.5371725931843
1978-11-11,Mali,1588.2315994633557
1978-11-11,Kenya,1464.8612950830654
1978-11-11,Somalia,1402.2200586853965
1978-11-11,Malawi,1481.3734665444058
1978-11-11,Zambia,1616.6110324015042
1978-11-13,Kenya,1473.0776206996295
1978-11-13,Zambia,1605.600277030399
1978-11-13,Somalia,1394.0037330688324
1978-11-13,Uganda,1616.816821171024
1978-11-15,Netherlands,1854.6051563133428
1978-11-15,German DR,1733.9661266192334
1978-11-15,Austria,1744.220146584525
1978-11-15,Portugal,1660.5991146053552
1978-11-15,Israel,1607.730868094324
1978-11-15,Belgium,1632.4516643245895
1978-11-15,Spain,1760.1457204594155
1978-11-15,Romania,1672.8003303862886
1978-11-15,Poland,1771.5617642277582
1978-11-15,Switzerland,1451.6740470585369
1978-11-15,Yugoslavia,1605.947816089639
1978-11-15,Greece,1543.8168905090834
1978-11-15,Germany,1818.2783817970692
1978-11-15,Hungary,1626.0432268157012
1978-11-17,Algeria,1558.9605183403696
1978-11-17,Congo,1517.991453766207
1978-11-17,Malawi,1492.384221915511
1978-11-17,Kenya,1466.7171151826794
1978-11-17,Uganda,1611.1589287922686
1978-11-17,Zambia,1611.960782547349
1978-11-19,Japan,1468.6758317658434
1978-11-19,Russia,1724.7615111679274
1978-11-19,Kenya,1460.1842120657764
1978-11-19,Uganda,1601.1820079575816
1978-11-19,Malawi,1498.917125032414
1978-11-19,Zambia,1621.937703382036
1978-11-23,Japan,1462.8886606023734
1978-11-23,Russia,1730.5486823313975
1978-11-25,Grenada,1570.7573032787182
1978-11-25,Barbados,1391.8012645673882
1978-11-26,Grenada,1574.1007540684254
1978-11-26,Barbados,1388.457813777681
1978-11-26,Japan,1457.3716100768788
1978-11-26,Russia,1736.065732856892
1978-11-29,Bulgaria,1602.5303574210602
1978-11-29,Northern Ireland,1566.8319885594751
1978-11-29,England,1769.2724833258637
1978-11-29,Czechoslovakia,1709.406439366068
1978-11-29,Portugal,1690.283845960036
1978-11-29,Scotland,1722.0482792187245
1978-11-29,Wales,1606.5131106941212
1978-11-29,Turkey,1501.006188392983
1978-12-03,Madagascar,1511.1963377816721
1978-12-03,Malawi,1509.5787426122383
1978-12-03,Mauritius,1454.9909983590533
1978-12-03,Lesotho,1392.0775508442352
1978-12-10,India,1433.3707646631349
1978-12-10,Malaysia,1547.6124865738595
1978-12-10,Iraq,1637.3546132792071
1978-12-10,Qatar,1415.2266437118742
1978-12-10,China,1618.512174137308
1978-12-10,Saudi Arabia,1444.9428526097847
1978-12-11,Bahrain,1419.0364435799274
1978-12-11,South Korea,1750.211994194252
1978-12-11,Japan,1452.1046765130304
1978-12-11,Kuwait,1685.778081450796
1978-12-11,Thailand,1428.6871914108378
1978-12-11,Myanmar,1567.7014751499967
1978-12-12,Antigua and Barbuda,1416.2542743486504
1978-12-12,Martinique,1539.8818490630906
1978-12-12,Bangladesh,1419.1016139007165
1978-12-12,Malaysia,1554.437938599848
1978-12-12,Qatar,1410.8711143280088
1978-12-12,Saudi Arabia,1439.560662755804
1978-12-12,China,1623.8943639912886
1978-12-12,Iraq,1641.7101426630725
1978-12-13,Greece,1538.1717791471378
1978-12-13,Romania,1662.6483277390728
1978-12-13,Myanmar,1556.5832499474789
1978-12-13,North Korea,1610.1644201803974
1978-12-13,Spain,1770.2977231066313
1978-12-13,Cyprus,1222.3920733835969
1978-12-13,South Korea,1752.799711513907
1978-12-13,Kuwait,1689.9114280367685
1978-12-13,Bahrain,1416.4487262602725
1978-12-13,Japan,1447.971329927058
1978-12-14,Bangladesh,1412.811157214963
1978-12-14,India,1426.5453126371465
1978-12-14,China,1614.4066943548594
1978-12-14,Qatar,1411.6949941757453
1978-12-14,Iraq,1651.1978122995017
1978-12-14,Saudi Arabia,1438.7367829080677
1978-12-15,Japan,1457.066517847779
1978-12-15,South Korea,1761.009153641037
1978-12-15,Bahrain,1407.3535383395513
1978-12-15,Kuwait,1681.7019859096383
1978-12-15,Thailand,1439.8054166133556
1978-12-15,North Korea,1618.6343411547919
1978-12-17,India,1436.1502176418278
1978-12-17,Kuwait,1685.1199450195818
